"","bicor_test","cor_test","MAE_test","maxBiCor_Cor"
"cg23247491",-0.101702358352998,-0.0801370827828082,0.00625876749104939,-0.0801370827828082
"cg23247981",0.84966938416079,0.849209273957446,0.00196490606344774,0.84966938416079
"cg23250289",0.917192499144713,0.94176559428819,0.000865557752066648,0.94176559428819
"cg23252695",0.767307695086159,0.848395025120406,0.00433894029500929,0.848395025120406
"cg23252799",0.949211971572301,0.948146404540711,0.00595210176025657,0.949211971572301
"cg23254039",0.72607696971237,0.841023570016074,0.00298011665519926,0.841023570016074
"cg23254416",0.96006887392014,0.968591891329382,0.0020725693083592,0.968591891329382
"cg23254987",0.921007769101032,0.958948181159799,0.00855038053587021,0.958948181159799
"cg23257821",0.105930875033967,0.814336762695912,0.00444454803351713,0.814336762695912
"cg23257903",0.990860987245655,0.992349485388053,0.0015322726769153,0.992349485388053
"cg23258673",0.511162996996425,0.681253219133343,0.00353165134699257,0.681253219133343
"cg23259541",0.915844973179005,0.905305727413912,0.00580891501975794,0.915844973179005
"cg23261357",0.859716749034917,0.938809414877572,0.00473041019573284,0.938809414877572
"cg23262134",0.901393254953486,0.913311846146204,0.00531911407576376,0.913311846146204
"cg23262887",0.919837539111893,0.962232904882227,0.00888651502770396,0.962232904882227
"cg23263253",0.917027729881682,0.998844076878366,0.00103296975989486,0.998844076878366
"cg23263484",0.984007229619034,0.993512256793042,0.00766096357415286,0.993512256793042
"cg23263602",0.890784509653179,0.868618572319222,0.00236945813124556,0.890784509653179
"cg23266553",0.847808794591526,0.861051078271318,0.00314628502990355,0.861051078271318
"cg23266612",0.624161113992211,0.988922281329807,0.00187748095456125,0.988922281329807
"cg23266866",0.901160821039737,0.911907373066088,0.0211619084415588,0.911907373066088
"cg23267345",0.779303572834844,0.810531791298748,0.00303477775929488,0.810531791298748
"cg23267740",0.861628332007093,0.82980059460226,0.0101437354488996,0.861628332007093
"cg23268451",0.990980627181501,0.989813478056435,0.00103833923947821,0.990980627181501
"cg23269439",0.262482819234633,0.938310070777102,0.0040055538348317,0.938310070777102
"cg23270431",0.926747682385474,0.924837373593221,0.00361313686629877,0.926747682385474
"cg23270711",0.988128673084177,0.989428163919481,0.000920037429395615,0.989428163919481
"cg23270774",0.593004017893859,0.59679360921416,0.0233463880567241,0.59679360921416
"cg23272565",0.993737842214682,0.994110073946743,0.000491952808411134,0.994110073946743
"cg23273281",0.94389488384979,0.962079868984713,0.00392590441227247,0.962079868984713
"cg23274069",0.74479465871556,0.882501113551746,0.00776390164983914,0.882501113551746
"cg23274273",0.905220343951459,0.919503587682941,0.00331704342001982,0.919503587682941
"cg23276047",0.999277240729241,0.999420451893412,0.000293045241921586,0.999420451893412
"cg23276669",0.733563217787625,0.647479039341378,0.0801870704639815,0.733563217787625
"cg23276686",0.947638927166194,0.950187443913955,0.00169123491742879,0.950187443913955
"cg23277670",0.680889552697804,0.646318477996944,0.00123655402330186,0.680889552697804
"cg23278196",0.954648798864069,0.96699685210232,0.00425924233824239,0.96699685210232
"cg23279931",0.401600611391624,0.981686531430332,0.00710537002303935,0.981686531430332
"cg23280517",0.944440150512081,0.945996124549999,0.00103115606538606,0.945996124549999
"cg23280583",0.696739901716923,0.758358821811209,0.00718123560750062,0.758358821811209
"cg23281380",0.483396607750202,0.8102301883101,0.0280399637425226,0.8102301883101
"cg23281524",0,0,0.00270666526258717,0
"cg23282125",0.98681526180187,0.990539070119757,0.000905462198047713,0.990539070119757
"cg23283355",0.921476227191514,0.929229810963546,0.00222622032923658,0.929229810963546
"cg23284252",0,0,0.0388985942751521,0
"cg23287176",0.95511329198562,0.960567227350803,0.0182070296664722,0.960567227350803
"cg23288914",0.94916236775638,0.954350514600011,0.000704008532908862,0.954350514600011
"cg23292230",0.607414173330104,0.641200577692959,0.00381870037144222,0.641200577692959
"cg23292290",0.761873774258873,0.736715198649401,0.0109188547936498,0.761873774258873
"cg23292715",0.90330513331765,0.953347031055471,0.00708560827256555,0.953347031055471
"cg23292987",0.61635233979476,0.971492736123397,0.0164127968501489,0.971492736123397
"cg23293834",0.963270667707697,0.976420097365592,0.00538551548287469,0.976420097365592
"cg23294393",0.896354110960271,0.902599555129599,0.000797756123872728,0.902599555129599
"cg23295280",0.858384338637632,0.909550815404352,0.00460788853106631,0.909550815404352
"cg23296078",0.857468632335939,0.870096525912635,0.00290667533752998,0.870096525912635
"cg23297972",0.770614933731563,0.914438845818025,0.00696774457262811,0.914438845818025
"cg23298481",0.969739343244511,0.971295958044642,0.00638180874249189,0.971295958044642
"cg23298936",0.920090868319079,0.950729993154725,0.00370409723725712,0.950729993154725
"cg23300110",0.907370291168116,0.898313421808713,0.00495590280900599,0.907370291168116
"cg23300839",0.763885498512906,0.999576755185483,0.00121026451413064,0.999576755185483
"cg23301448",0.994708816120343,0.995863861940808,0.000730201012335674,0.995863861940808
"cg23301517",0.988909786099658,0.993838747069252,0.00184514890460374,0.993838747069252
"cg23302461",0,0,0.0108663845182909,0
"cg23302801",0.736769117434959,0.704365651154246,0.0049443352255378,0.736769117434959
"cg23304986",0.695511506179869,0.759246581724583,0.00314045583875228,0.759246581724583
"cg23306187",0.56894274902017,0.770854354019261,0.0277747532821937,0.770854354019261
"cg23309030",0.887709761798932,0.817251334591578,0.000798529164029615,0.887709761798932
"cg23309519",0.909133771861258,0.916890027001573,0.000926532702176242,0.916890027001573
"cg23309550",0.954516789473444,0.975497021372462,0.00645539953085163,0.975497021372462
"cg23311255",0.93613573221192,0.969949686980504,0.0274322073654058,0.969949686980504
"cg23311420",0.912506812995848,0.890989117273037,0.00377093113389099,0.912506812995848
"cg23311800",0.696160606146638,0.836365050993381,0.00281847331480661,0.836365050993381
"cg23314394",0.906207600711026,0.93800417278086,0.00215415299921906,0.93800417278086
"cg23314464",0.872954413600217,0.893399624399799,0.000202094322816371,0.893399624399799
"cg23316150",0.933369849837766,0.97660571011711,0.00119614434913197,0.97660571011711
"cg23317782",0.818904265077094,0.836708647449644,0.00422131425500522,0.836708647449644
"cg23318877",0.86125313371172,0.926992292317438,0.00556664709587068,0.926992292317438
"cg23319205",0.928057728225917,0.949810706827552,0.00196238015261246,0.949810706827552
"cg23320499",0.939624569727255,0.92110872184377,0.0049301892600172,0.939624569727255
"cg23320654",0.995621262848331,0.999652455809706,0.000645972490734142,0.999652455809706
"cg23321679",0.797901256343135,0.964014182088822,0.00114969463885812,0.964014182088822
"cg23322365",0.967677973719594,0.966457995164833,0.00208549511770778,0.967677973719594
"cg23323432",0.923438580969257,0.932476688061123,0.0011055935874088,0.932476688061123
"cg23324048",0.857618080088845,0.861358712552286,0.0012169942038091,0.861358712552286
"cg23324815",0.993391979044778,0.995428337165301,0.00227551002618748,0.995428337165301
"cg23325054",0.946665762427093,0.948600229764045,0.00489579085922232,0.948600229764045
"cg23325335",0.969232713828664,0.978730251697003,0.014508249880462,0.978730251697003
"cg23325379",0.743385054086546,0.830631772886726,0.00211973037896779,0.830631772886726
"cg23327296",NA,NA,0.00615099368809124,NA
"cg23328459",0.999641060313572,0.999655851336834,0.00026606817574848,0.999655851336834
"cg23329157",0.987128832986113,0.986832217302137,0.00961850190744751,0.987128832986113
"cg23329807",0.620693596156211,0.598003113322005,0.0044777937937826,0.620693596156211
"cg23330818",0.906654982882259,0.919291629447701,0.00273935121014196,0.919291629447701
"cg23331127",0.917768669118256,0.924804374309924,0.0121132383920323,0.924804374309924
"cg23331714",0.729082898339355,0.805814499102647,0.0715386929128375,0.805814499102647
"cg23333310",0.721373305442542,0.819307658890196,0.00252073285126225,0.819307658890196
"cg23335790",0.774385562639297,0.893593264681067,0.0259703400148559,0.893593264681067
"cg23336408",0.97891680144371,0.999713161035954,0.00167665157564661,0.999713161035954
"cg23337318",0.865298774215665,0.914262118010755,0.00187637080660193,0.914262118010755
"cg23338195",0.951709927412674,0.953868116514703,0.00856828503580087,0.953868116514703
"cg23338977",0.932360864451641,0.924877811103019,0.0142776206171511,0.932360864451641
"cg23340053",0.745624383668139,0.78836381831164,0.0050973544630632,0.78836381831164
"cg23340456",0.983375289224309,0.989472298544717,0.00102839216702777,0.989472298544717
"cg23340478",0.649758761644923,0.678328744301484,0.00392601916287235,0.678328744301484
"cg23342013",0.993755163070244,0.995420267632302,0.00308639872160116,0.995420267632302
"cg23342110",0.97386002431498,0.987965649568496,0.00075919522492085,0.987965649568496
"cg23344477",0.301599623801804,0.372534806634962,0.0036127065705661,0.372534806634962
"cg23345269",0.7798340075234,0.796725221627966,0.0166879692570286,0.796725221627966
"cg23345501",0.993771857840457,0.995166893984698,0.00240809042704687,0.995166893984698
"cg23345561",0.997489982460359,0.99921394182213,0.000190400738931989,0.99921394182213
"cg23346072",0.194099768754361,0.492751809336484,0.00414078046964401,0.492751809336484
"cg23346326",0.959712020038006,0.978992242308939,0.00242030856182923,0.978992242308939
"cg23346468",0.954791218295741,0.94782382390651,0.00580393488644043,0.954791218295741
"cg23346796",0.972002674801222,0.972214841777441,0.00743747652730532,0.972214841777441
"cg23347753",0.848452698505131,0.775446623437194,0.0144279108510664,0.848452698505131
"cg23348638",0.743921123162558,0.789059030863287,0.00428249446334567,0.789059030863287
"cg23349082",NA,NA,0.00168927920981676,NA
"cg23350964",0.630826510566225,0.65475581631545,0.00375422814938725,0.65475581631545
"cg23351411",NA,NA,0.055052993438792,NA
"cg23351593",0.978251083489114,0.985522913205762,0.00544367584874716,0.985522913205762
"cg23352003",0.981960102558125,0.983463155831802,0.00132252490878948,0.983463155831802
"cg23352252",0.783919015653992,0.78380319873974,0.00091408848702268,0.783919015653992
"cg23352950",0.47186643939392,0.543676562428373,0.00623999448577428,0.543676562428373
"cg23354284",0.888314834195386,0.886469930999096,0.00121872994230127,0.888314834195386
"cg23356959",0.724762008512838,0.940376875087271,0.00516042331994598,0.940376875087271
"cg23357093",0.971944750423205,0.972958923789879,0.00162354061596248,0.972958923789879
"cg23357264",0.99885957033112,0.998903090422081,0.000621674520951299,0.998903090422081
"cg23357533",0.973475486298652,0.984172649578366,0.00557936601382264,0.984172649578366
"cg23357708",0.9978911065365,0.997491215581719,0.00197807308391124,0.9978911065365
"cg23358740",0.90693377168201,0.979643638627192,0.0117678903535764,0.979643638627192
"cg23359181",0.891877154610092,0.905428300692934,0.0293860537977397,0.905428300692934
"cg23359712",0.868614648495325,0.883957805346424,0.00285927298664751,0.883957805346424
"cg23360242",0.966969827911689,0.97021442154676,0.00229700227675045,0.97021442154676
"cg23360751",0.993336230041,0.994339340714026,0.000405792009571582,0.994339340714026
"cg23361259",0.995737916596134,0.99829981251399,0.000356960611573864,0.99829981251399
"cg23361594",0.816959198920291,0.913551456552641,0.00148879949938369,0.913551456552641
"cg23362130",0.884309621400503,0.887517941356035,0.00107433743745949,0.887517941356035
"cg23362864",0.999388878639288,0.999857684333092,8.31756363512959e-05,0.999857684333092
"cg23363971",0.973391132951831,0.972671198748426,0.00396985807839159,0.973391132951831
"cg23364026",0.994422580329049,0.997295487172083,0.000343360667419523,0.997295487172083
"cg23364380",0.945041461231963,0.949783107577707,0.000737305141085443,0.949783107577707
"cg23364703",0.94495513505165,0.938610005714913,0.000221030576787446,0.94495513505165
"cg23366861",0.825007764299007,0.895748831914804,0.00172854279683705,0.895748831914804
"cg23366974",0.979654602984407,0.9889352396259,0.000690325330948149,0.9889352396259
"cg23367420",0.994967892905326,0.999748146247546,0.000367101852677965,0.999748146247546
"cg23367670",0.626798892288128,0.861244690914518,0.006140746162142,0.861244690914518
"cg23367919",0.972955514433299,0.98224218410666,0.0107034912545429,0.98224218410666
"cg23367920",0.778067473208095,0.853337944236424,0.00145965844560103,0.853337944236424
"cg23368743",0.445799216596814,0.851092272642429,0.00977498043730352,0.851092272642429
"cg23369348",0.921450155620373,0.960600426750997,0.0140772173619247,0.960600426750997
"cg23373574",0.946555641476516,0.97936770746765,0.00100449033771745,0.97936770746765
"cg23374309",NA,NA,0.097779913834764,NA
"cg23374964",0.967604972642199,0.975631840819463,0.0114322005831906,0.975631840819463
"cg23375026",0.708914967748455,0.899610726112206,0.0098877823829045,0.899610726112206
"cg23375552",0.873239342178012,0.900332303508639,0.00277465758593599,0.900332303508639
"cg23376526",0.953380019369284,0.962494558367349,0.00129118553400715,0.962494558367349
"cg23383371",0.789626748822337,0.824384911304928,0.0154504851538523,0.824384911304928
"cg23383461",0.998147107069171,0.999383085861631,0.000615480645153099,0.999383085861631
"cg23383784",0.916233118962711,0.920857328478116,0.00510646685750243,0.920857328478116
"cg23384377",0.943180411367755,0.94762868859452,0.00405068142253845,0.94762868859452
"cg23384838",0.648655939647583,0.986780983740244,0.00567707110361454,0.986780983740244
"cg23384863",0.980799674135061,0.984833341786606,0.00175138311227824,0.984833341786606
"cg23386094",0.960862659568381,0.978659025816739,0.00132153849316685,0.978659025816739
"cg23388027",0.899144817508217,0.910961056231931,0.0017861405332964,0.910961056231931
"cg23388626",0.987651396401011,0.986600199999252,0.00159350570502237,0.987651396401011
"cg23388969",0.989193508002975,0.991723881754057,0.00177955819637171,0.991723881754057
"cg23389651",0.996742866193549,0.997516475059948,0.000864741958806377,0.997516475059948
"cg23390278",0.952495187739255,0.95715061928355,0.00175316646461726,0.95715061928355
"cg23390662",0.902042795050593,0.895730823775666,0.010463950191909,0.902042795050593
"cg23390953",0.608470684155537,0.763081913864154,0.0303314856745929,0.763081913864154
"cg23391288",0.956672794976316,0.968410357156658,0.00331665824598715,0.968410357156658
"cg23391609",0.73947662816175,0.755717376758553,0.0278881854672157,0.755717376758553
"cg23392153",0.988022100967237,0.994719951672919,0.0061806306338919,0.994719951672919
"cg23393094",0.903540076543453,0.903190899326902,0.00147135196261716,0.903540076543453
"cg23393100",0.762618883337493,0.771010712186582,0.000390508824829161,0.771010712186582
"cg23393655",0.415314838616335,0.980875267079993,0.0112898454745395,0.980875267079993
"cg23394448",0.630840901689418,0.696181233811167,0.00217275263813496,0.696181233811167
"cg23394633",0.96462877604424,0.957648904999123,0.00659949846850094,0.96462877604424
"cg23395126",0.611912158315282,0.588571341349406,0.00228885463306583,0.611912158315282
"cg23395530",0.961161195210044,0.960403440416699,0.00137028351003116,0.961161195210044
"cg23395759",0.704052171467166,0.681981951524875,0.00380832820481392,0.704052171467166
"cg23396613",0.982980541037413,0.984637866785518,0.00147103137117538,0.984637866785518
"cg23397472",NA,NA,0.0117597288317582,NA
"cg23398076",0.910478203555121,0.90722566149266,0.00623514567140743,0.910478203555121
"cg23398281",0.905653289826724,0.902968606271175,0.00138818158482473,0.905653289826724
"cg23398642",0.785815593496159,0.989188108542998,0.00295335333779856,0.989188108542998
"cg23400593",0.840572107719634,0.930363245739377,0.00304037813235647,0.930363245739377
"cg23400900",0.899489738286368,0.889435485947885,0.00446618072098864,0.899489738286368
"cg23401456",0.999002975052767,0.999380651670415,0.000190959304328109,0.999380651670415
"cg23401809",0.800417555505806,0.792781464959993,0.00774040763137518,0.800417555505806
"cg23402444",0.455667987575316,0.764640159427776,0.00280199346434274,0.764640159427776
"cg23402580",0,0,0.00319340665016782,0
"cg23402923",0.835771289361064,0.85727028499222,0.0203672502036438,0.85727028499222
"cg23403969",0.892563228801002,0.903425189720552,0.000583032992971744,0.903425189720552
"cg23405493",0.923370436449483,0.954204548918876,0.00427061527330258,0.954204548918876
"cg23405587",0.999688507032811,0.999865689498383,0.000147563010910012,0.999865689498383
"cg23405680",0.937279224408708,0.952504626352073,0.00243189518949755,0.952504626352073
"cg23405844",0.998548322016122,0.998605276351771,0.000897579686615135,0.998605276351771
"cg23405931",0.95908799434775,0.957166819725464,0.000917991475676616,0.95908799434775
"cg23407105",0.808208888074126,0.836825438406506,0.00174702510415603,0.836825438406506
"cg23407421",0.856751366900958,0.890249086686514,0.00576365040145771,0.890249086686514
"cg23408896",0.41709277335596,0.979727554952408,0.00356765553131672,0.979727554952408
"cg23410163",0.928817511936253,0.951404608684312,0.000791621865075143,0.951404608684312
"cg23413592",0.986047993944804,0.986887913285385,0.00185795909721675,0.986887913285385
"cg23414527",0.97533323390171,0.986306992492125,0.00330976467947675,0.986306992492125
"cg23414644",0.854366835467497,0.832143678008218,0.00533528415937956,0.854366835467497
"cg23414911",0.899579155515772,0.870767118373248,0.00196230068379538,0.899579155515772
"cg23415631",0.781259768082809,0.809067392483125,0.00612178572911848,0.809067392483125
"cg23415880",0.935898046693701,0.926137446401892,0.013465067735457,0.935898046693701
"cg23418225",0.99894067486603,0.999578727319381,0.000643996714392969,0.999578727319381
"cg23418942",0.977098106105756,0.986008534392661,0.00912552190534432,0.986008534392661
"cg23419136",0.998852614088764,0.999701795753464,0.000317757806019947,0.999701795753464
"cg23419437",0.946355764451466,0.985591687856084,0.00654524222471442,0.985591687856084
"cg23420041",0.638615017015758,0.992849925407242,0.0135384344104586,0.992849925407242
"cg23420252",0.932193966333759,0.936485247156981,0.00184499463473298,0.936485247156981
"cg23423113",0.705288212936068,0.649627786863817,0.0042362041523793,0.705288212936068
"cg23423329",0.932021457082431,0.956426108021,0.0171948776336164,0.956426108021
"cg23423392",0.894124046816629,0.907236464972977,0.00554545316034488,0.907236464972977
"cg23424255",0.0146169969243506,0.232484633406949,0.0112170717559715,0.232484633406949
"cg23425044",0,0,0.000621518628391715,0
"cg23426002",0.930288715415902,0.927959087002227,0.00259466043725148,0.930288715415902
"cg23426225",0.94099643360732,0.961068772514067,0.0023596590003206,0.961068772514067
"cg23429416",0.666677407350581,0.699693584024275,0.00327735886022323,0.699693584024275
"cg23429933",0.969538166903397,0.973607243415133,0.00258128765221838,0.973607243415133
"cg23430270",0.826557352954415,0.835323196862586,0.00896044131811102,0.835323196862586
"cg23431105",0.707385385570485,0.719507670736234,0.00248924132936601,0.719507670736234
"cg23432345",0.893001387513642,0.938797536153511,0.00203189812123189,0.938797536153511
"cg23432399",0.907193730962329,0.91977740351329,0.00684437276613289,0.91977740351329
"cg23434234",0.965213161863595,0.964340856746895,0.015037239383542,0.965213161863595
"cg23434499",0.991187713084517,0.991229372529796,0.00161815834876444,0.991229372529796
"cg23435453",0.918161017397859,0.916208878752913,0.00372908252728399,0.918161017397859
"cg23436080",0.845733657902802,0.860712782814016,0.00484789135782182,0.860712782814016
"cg23437184",0.934247402163211,0.936671391030364,0.00249136095910328,0.936671391030364
"cg23437216",0.952776954455407,0.969301448072103,0.00517663834163656,0.969301448072103
"cg23438753",0.803705149770259,0.794821110326986,0.0383592999851855,0.803705149770259
"cg23438859",0.458371903430119,0.966317818326583,0.010546568927069,0.966317818326583
"cg23439597",0.385217862105319,0.399180056716137,0.00806335881739739,0.399180056716137
"cg23440250",0.780178509254943,0.888404817708086,0.0061820825300148,0.888404817708086
"cg23440841",0.495548550568607,0.980347040711263,0.00428088733532145,0.980347040711263
"cg23441040",0.936605661382057,0.995308590765361,0.0149961483687439,0.995308590765361
"cg23441866",0.972249448506292,0.975341043820862,0.00664616792472278,0.975341043820862
"cg23441889",0.949293494523915,0.97577091258065,0.000752221391739472,0.97577091258065
"cg23442072",0.944942896692695,0.938509156134882,0.00190527703451054,0.944942896692695
"cg23442159",0.974747394216456,0.970200917502632,0.00126602517572816,0.974747394216456
"cg23442353",0.729064466585443,0.706221329767911,0.00656764143543373,0.729064466585443
"cg23443081",0.990280970411834,0.993558171672461,0.00446312960465102,0.993558171672461
"cg23443820",0,0,0.00063182614343622,0
"cg23445360",0.881987143800178,0.888250792385637,0.00195847176730627,0.888250792385637
"cg23446200",0.980956342325124,0.980212961386979,0.00276911277951841,0.980956342325124
"cg23446296",0.985399256642622,0.991662617649775,0.00101112453677515,0.991662617649775
"cg23446297",0.926254988948849,0.912840605663755,0.00244899123549167,0.926254988948849
"cg23446650",0.872597632575403,0.937584050116963,0.0035489523408799,0.937584050116963
"cg23446961",0.930657887575508,0.936954672494491,0.00224275433120963,0.936954672494491
"cg23447988",0.406311378802421,0.40570455452373,0.0823283657255317,0.406311378802421
"cg23449274",0.841756429028227,0.815911550470747,0.00596561550238917,0.841756429028227
"cg23449513",0.684217546831046,0.852030992502392,0.00164008101208524,0.852030992502392
"cg23449696",0.974124951844112,0.974889870299544,0.00700964945867086,0.974889870299544
"cg23449725",0.609330642546222,0.837663908649989,0.0110017431989684,0.837663908649989
"cg23451903",0.820590517182096,0.837876969210295,0.00142212878608616,0.837876969210295
"cg23452206",0.666909689916792,0.763000852314906,0.00310391046899872,0.763000852314906
"cg23452552",0.874050869404102,0.915355531681519,0.0352505925817533,0.915355531681519
"cg23454504",0.442466714512157,0.453406206935725,0.00272451816339784,0.453406206935725
"cg23456740",0.935807624712183,0.954204573737081,0.0104993894922847,0.954204573737081
"cg23458760",0.898807725817862,0.895471403719223,0.00296651076162752,0.898807725817862
"cg23460682",NA,NA,0.00385849610773276,NA
"cg23461342",0.723260614486173,0.742937931431673,0.0127700452958375,0.742937931431673
"cg23462687",0.858894489658629,0.871454398648231,0.0120191071888967,0.871454398648231
"cg23463050",0.74762714785441,0.795261728027322,0.00122180867211352,0.795261728027322
"cg23463700",0.886007886186543,0.923470889674775,0.0107943174048668,0.923470889674775
"cg23464955",0.995707904821997,0.994592848838414,0.00075375759589863,0.995707904821997
"cg23464958",0.867203669111213,0.869975944479335,0.00146706455622525,0.869975944479335
"cg23465841",0.728067650416545,0.941186969232586,0.00277108552071015,0.941186969232586
"cg23467634",0.865887499047244,0.904794776707897,0.00144085116824377,0.904794776707897
"cg23467838",0.84574065251002,0.866859760340798,0.00128641438560245,0.866859760340798
"cg23469509",0.985831003896027,0.986663651140344,0.00236851282309114,0.986663651140344
"cg23471370",0.905952082331281,0.920923283078273,0.00314233939754166,0.920923283078273
"cg23472306",0.985943761922918,0.991900065232108,0.00284705183317863,0.991900065232108
"cg23474302",0.984570475397368,0.985382938125662,0.00100790083171058,0.985382938125662
"cg23474846",0.998514070274084,0.998941805392318,0.00300092915483628,0.998941805392318
"cg23475389",0,0,0.0370281486792216,0
"cg23476265",0.993461086594218,0.994828370094223,0.000393709527843566,0.994828370094223
"cg23476546",NA,NA,0.00377236192222546,NA
"cg23476551",0.999035798277164,0.999511835842567,0.000167375345873688,0.999511835842567
"cg23476773",0.999225709130963,0.99972800273766,0.00157863489164567,0.99972800273766
"cg23476887",0,0,0.00746682442977659,0
"cg23476898",0.828314957042823,0.923462593267665,0.00624637418854951,0.923462593267665
"cg23477051",0.990710070873049,0.99351524135074,9.71630669194725e-05,0.99351524135074
"cg23477257",0.989392266252124,0.988297286640939,0.00035316906177657,0.989392266252124
"cg23477593",0.897159597008801,0.907769541829395,0.0107622097930454,0.907769541829395
"cg23477967",0.702768436616794,0.662515429449061,0.0011013441932637,0.702768436616794
"cg23478212",0.986068525960659,0.993704179093072,0.0197023045758162,0.993704179093072
"cg23479761",0.874081568853442,0.89372479860968,0.00172097429939577,0.89372479860968
"cg23480112",0.98369227877796,0.985438254017947,0.000527998275379526,0.985438254017947
"cg23480215",0.926584380907185,0.948353450649559,0.00304793499721562,0.948353450649559
"cg23480730",0.915397922285937,0.934798563525942,0.00353276174462629,0.934798563525942
"cg23484089",0.724944630556256,0.717178359307628,0.0198177675321846,0.724944630556256
"cg23484102",0.968019589421249,0.985935093268218,0.000644506154426072,0.985935093268218
"cg23485338",0.791581937255933,0.804846727994612,0.00265881015822655,0.804846727994612
"cg23485439",0.941882650344689,0.950725226855589,0.000965782650986069,0.950725226855589
"cg23486454",0.846603216712827,0.877460154306809,0.0196848395484903,0.877460154306809
"cg23486717",0.999589780678485,0.999668651279914,0.000119048516831199,0.999668651279914
"cg23487071",0.95128471325565,0.985304188830219,0.010151264469393,0.985304188830219
"cg23488193",0.74909080709334,0.745917416704771,0.00192748281756694,0.74909080709334
"cg23488234",0.935408146637123,0.94426999834765,0.00126175907423559,0.94426999834765
"cg23488433",0.916749993368205,0.916716805418738,0.00420340191696644,0.916749993368205
"cg23489132",0.673361392411485,0.859220124029069,0.00636336080058122,0.859220124029069
"cg23490170",NA,NA,0.00812263060094476,NA
"cg23491577",0.935753332521351,0.936326802307236,0.00174941240299481,0.936326802307236
"cg23492829",0.999822514189959,0.9998086567987,9.2717756327354e-05,0.999822514189959
"cg23493031",0.676525847551426,0.678325155904494,0.00278492977502011,0.678325155904494
"cg23493585",0.529450662763273,0.943145340884514,0.004232934050598,0.943145340884514
"cg23493749",0.864407303014612,0.864254456231082,0.00693161622444577,0.864407303014612
"cg23494270",0.855308562886405,0.832674349570836,0.00157351771862585,0.855308562886405
"cg23494488",0.93385081252252,0.932966064469185,0.00186594258731121,0.93385081252252
"cg23495507",0.994768096007857,0.994656178746451,0.000750993543680911,0.994768096007857
"cg23496039",0.849483623682703,0.832374623006841,0.0127102167612256,0.849483623682703
"cg23496355",0.942867832779174,0.962088766755283,0.00289642641862742,0.962088766755283
"cg23497109",0.971885756237138,0.971350294290486,0.00143746584614307,0.971885756237138
"cg23497217",0.971729154718856,0.980383928057517,0.00107147976616792,0.980383928057517
"cg23499683",0.885312047206851,0.961685904517346,0.00282364196501395,0.961685904517346
"cg23499850",0.821041591825042,0.832879500315755,0.00476098546265669,0.832879500315755
"cg23500132",0.998298053620896,0.998667457380103,0.000880463026398159,0.998667457380103
"cg23500474",0.91512051320464,0.925302785626872,0.00107548908454297,0.925302785626872
"cg23500537",0.95455160323909,0.973065182743553,0.0116151174071855,0.973065182743553
"cg23501051",0.989943186079715,0.998976264776432,0.0043417809967867,0.998976264776432
"cg23501244",0.807913610856946,0.834396185273705,0.0271599581888644,0.834396185273705
"cg23503238",0.998926803426628,0.999865893232567,0.000331435244011746,0.999865893232567
"cg23503584",0.938512105945193,0.943716379156741,0.00174775238016697,0.943716379156741
"cg23503691",0.880521939912414,0.935084125430892,0.00135136336509334,0.935084125430892
"cg23505231",0.980680992145548,0.990351055487557,0.00415011373725765,0.990351055487557
"cg23505379",0.235927477237437,0.322083327112229,0.0205063122857135,0.322083327112229
"cg23505448",0.895998404703893,0.9390752733015,0.00582541972678646,0.9390752733015
"cg23505597",0.289761475245322,0.998419534005956,0.00297566105379715,0.998419534005956
"cg23505674",0.967535483029749,0.966613564949104,0.00332039258522798,0.967535483029749
"cg23505734",0.986710147279806,0.987397217607838,0.00141146034537398,0.987397217607838
"cg23505965",0.73235499567351,0.72479925467451,0.00584214847075076,0.73235499567351
"cg23506923",0.67382252969534,0.893681008671405,0.000878107068459146,0.893681008671405
"cg23507108",0.911801630284241,0.921009732896194,0.0036337477772781,0.921009732896194
"cg23507236",0,0,0.0376582415947226,0
"cg23507513",0.974145644970213,0.980642599627267,0.00135641741795806,0.980642599627267
"cg23507610",0.968359664980592,0.982602234337778,0.00128132987640434,0.982602234337778
"cg23509770",0.66685829057759,0.625599272752138,0.00537429357849156,0.66685829057759
"cg23510032",0.916524973844203,0.906640595667585,0.0160567611543643,0.916524973844203
"cg23513041",0.932215887564538,0.980645295854909,0.0007834861131647,0.980645295854909
"cg23514247",0.920233368288591,0.938899422108223,0.00278282736427449,0.938899422108223
"cg23514563",NA,NA,0.00557534374555124,NA
"cg23516082",0.963186776955691,0.983639773738473,0.0047126079668548,0.983639773738473
"cg23517386",0.632269676291789,0.629942097015937,0.00199027340498687,0.632269676291789
"cg23517415",0.999749628636401,0.999736939733139,0.000271688863362929,0.999749628636401
"cg23517605",0.929696164338992,0.957042965247798,0.0099495096769813,0.957042965247798
"cg23519325",0.750823113736436,0.761845726661747,0.00172719382090969,0.761845726661747
"cg23521331",0.876472365349691,0.874969898790402,0.000808447511323029,0.876472365349691
"cg23523862",0.911535652573377,0.927533882488798,0.00323820063460256,0.927533882488798
"cg23525349",0.999554880237933,0.999713153145647,0.000502123362468521,0.999713153145647
"cg23525713",0.858047089245705,0.886889101104482,0.00197550792865503,0.886889101104482
"cg23526147",0.86923420776716,0.885524169350605,0.0173632849442617,0.885524169350605
